observed_at,asset_id,site_id,cell_id,is_operating,operating_state,voltage_raw,rotation_raw,pressure_raw,vibration_raw,relative_vibration_z,relative_vibration_zone,generator_version
2026-08-08T13:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,190.6425,468.6031,99.2977,41.4536,0.3149,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,178.9418,327.9048,95.1399,44.4267,0.5341,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,169.7296,441.4687,102.4015,44.452,0.8557,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,196.7163,513.9556,99.8021,44.08,0.9262,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,165.3574,426.0111,105.879,42.2908,0.3204,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,178.2396,457.1724,102.1801,43.3825,0.6721,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,170.5978,362.3752,102.4612,38.1993,-0.6191,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,164.1917,452.1537,91.0141,38.969,-0.1597,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,196.7169,468.119,102.5021,42.7696,0.6836,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,162.8638,405.686,107.1123,41.4927,0.1726,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,181.5204,456.8533,98.3207,38.1891,-0.2896,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,185.2211,396.0187,98.1464,38.1493,-0.6284,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,171.6937,467.9994,97.3023,40.3196,0.0904,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,172.9196,483.4299,101.0685,43.4043,0.8011,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,156.8222,412.4425,107.4937,40.8741,0.0581,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,188.26,453.1675,98.7768,40.4793,0.1345,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,189.1214,388.4978,93.8816,42.2755,0.1357,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,177.6456,537.5735,95.0565,34.0827,-1.0645,B,relation-reasoning-agent-eval-v3.1
2026-08-08T13:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,174.0808,443.5105,104.1165,46.886,1.4459,B,relation-reasoning-agent-eval-v3.1
2026-08-08T13:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,154.9529,406.3099,109.6009,41.9798,0.2628,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,186.801,459.3764,92.811,40.7403,0.1828,A,relation-reasoning-agent-eval-v3.1
2026-08-08T13:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,174.5224,437.1638,96.4449,49.3863,1.4525,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,177.4097,511.9146,104.7325,38.7538,-0.1995,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,162.5585,467.108,106.9255,42.5362,0.6404,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,166.4711,437.2012,115.6071,34.4609,-1.1295,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,186.9301,495.9853,89.9851,34.5752,-0.9589,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,181.077,398.0769,99.0337,50.2811,1.6182,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,188.9169,504.597,100.9554,37.629,-0.4078,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,164.2941,469.6297,106.7779,37.9349,-0.2117,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,164.9926,454.4438,104.3062,35.9878,-0.8468,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,171.3047,467.4649,88.0487,39.0665,-0.1271,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,170.6965,391.202,98.7953,51.7895,1.8976,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,175.4372,508.6609,98.3467,36.6661,-0.5861,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,160.2387,456.2763,107.3646,41.0446,0.3641,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,156.3436,407.8894,107.964,37.7301,-0.5241,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,182.7273,424.4732,101.1342,38.2574,-0.277,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,180.2297,397.6044,104.1434,47.4802,1.0996,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,177.0228,530.0912,98.3758,31.8081,-1.4858,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,158.0535,465.9557,111.3226,36.6486,-0.4499,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,145.7185,390.8469,114.8727,31.6408,-1.6518,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,160.9586,478.322,109.2941,38.9716,-0.1447,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,175.4383,433.3139,99.8835,40.6097,-0.1728,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,172.7448,501.2947,100.5515,32.8188,-1.2986,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,173.6409,476.5652,107.8855,35.5093,-0.6609,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,142.248,419.5644,108.3791,35.2123,-0.9904,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,173.7896,504.0761,103.5875,40.4265,0.1247,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,170.4642,405.4964,102.187,36.2751,-0.9755,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,188.8606,520.9246,95.3345,32.4245,-1.3716,B,relation-reasoning-agent-eval-v3.1
2026-08-08T14:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,167.0326,505.9671,104.6847,39.8478,0.1425,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,142.9822,415.1133,104.0473,36.8089,-0.6947,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,170.7771,505.7103,109.6965,42.1772,0.4489,A,relation-reasoning-agent-eval-v3.1
2026-08-08T14:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,183.9214,368.6997,99.8814,33.8526,-1.4241,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,199.1675,517.7325,102.2253,28.6959,-2.0621,C,relation-reasoning-agent-eval-v3.1
2026-08-08T15:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,160.7191,471.3009,110.2868,34.6166,-0.8262,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,168.2042,442.7126,95.7704,38.207,-0.4358,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,165.4965,467.9298,103.0166,42.7151,0.5485,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,186.6662,375.7272,91.0723,35.1487,-1.1841,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,195.6515,491.1259,103.1838,28.0206,-2.1871,C,relation-reasoning-agent-eval-v3.1
2026-08-08T15:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,169.7527,484.9967,112.2819,38.0937,-0.1823,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,169.1837,408.8111,101.377,39.2502,-0.2426,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,172.4403,415.2903,101.5174,40.4504,0.1291,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,169.4831,391.7697,94.9727,40.444,-0.2035,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,189.9388,502.0475,102.5076,30.0445,-1.8124,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,177.6881,442.0379,113.0981,37.3692,-0.3165,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,168.7805,414.6246,107.1309,44.7874,0.7828,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,181.9883,368.2988,101.7193,39.6214,-0.0244,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,168.634,408.2121,94.1686,35.0245,-1.2071,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,190.4746,461.6748,105.1808,30.872,-1.6591,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,174.2865,445.8387,109.1907,36.6143,-0.4563,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,164.6672,377.8266,108.4874,40.1117,-0.0831,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,185.6487,375.4992,97.9534,33.1437,-1.224,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,176.2261,407.8875,95.0533,38.523,-0.5592,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,180.8828,475.8339,103.5578,29.8625,-1.8461,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,170.8633,475.5467,101.9439,33.2321,-1.0826,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,160.7262,358.5181,113.4409,37.7663,-0.5174,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,170.6196,436.7795,101.3568,29.9388,-1.8175,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,171.9307,397.2967,94.6317,42.1452,0.1116,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,186.123,499.9365,93.917,33.0738,-1.2514,B,relation-reasoning-agent-eval-v3.1
2026-08-08T15:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,191.0744,451.1211,105.4649,35.4541,-0.6711,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,155.612,440.2984,111.291,36.9042,-0.6771,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,163.6102,452.2406,110.4263,35.5888,-0.7712,A,relation-reasoning-agent-eval-v3.1
2026-08-08T15:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,168.4599,352.8235,98.0053,41.3604,-0.0338,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,190.7526,485.5356,90.6565,35.9463,-0.7194,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,186.7135,414.4296,105.1278,29.4108,-1.7903,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,152.3257,454.2039,116.335,40.5875,0.005,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,181.5189,399.7249,107.6674,34.7317,-0.9299,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,171.0712,397.6676,89.488,39.0249,-0.4662,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,176.6637,411.651,95.8034,35.746,-0.7565,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,188.0792,405.9812,103.1814,31.0302,-1.4904,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,155.1662,400.653,114.2994,40.8642,0.0563,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,183.966,444.046,106.1092,34.2287,-1.023,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,151.8293,406.8791,91.1761,37.3345,-0.7793,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,183.4782,390.3828,93.1337,26.6359,-2.4436,C,relation-reasoning-agent-eval-v3.1
2026-08-08T16:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,173.1813,405.2941,102.1968,33.5689,-1.0203,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,168.4514,398.4714,107.6311,43.7901,0.5981,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,176.7445,440.6338,107.6882,33.1733,-1.2185,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,182.4072,408.5096,96.4502,38.6769,-0.5307,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,161.6637,341.8127,94.7766,30.7406,-1.6834,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,174.0096,430.7055,99.6975,33.7136,-0.9935,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,171.0156,391.2506,107.0165,41.3334,0.1431,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,168.2593,497.5575,107.1831,30.8301,-1.6524,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,173.2793,389.0714,92.7439,40.6258,-0.1698,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,161.8169,364.4876,92.7507,34.5329,-0.9812,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,180.9737,426.7025,100.0841,42.1751,0.5735,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,177.863,367.1203,109.3382,43.2519,0.4984,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,163.2667,462.4616,105.4895,37.2704,-0.4598,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,179.4257,390.0545,94.9616,39.6791,-0.3451,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,170.8059,376.3261,90.4979,32.832,-1.2962,B,relation-reasoning-agent-eval-v3.1
2026-08-08T16:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,171.1909,409.8074,103.3289,42.6813,0.6672,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,170.7756,381.4817,108.369,40.5317,-0.0053,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,169.1891,481.8713,110.9349,39.8594,0.0197,A,relation-reasoning-agent-eval-v3.1
2026-08-08T16:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,183.2929,432.9623,101.2432,40.9378,-0.112,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,173.73,424.2611,93.3765,34.639,-0.9615,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,162.0909,432.3414,99.7262,37.7703,-0.2422,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,161.6567,354.6233,111.0453,40.5113,-0.0091,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,176.923,450.6466,104.6466,40.041,0.0533,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,184.9039,392.0678,104.6679,37.7929,-0.6944,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,172.9258,409.91,95.9832,31.0329,-1.6293,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,154.5647,447.2564,105.7471,33.7497,-0.9868,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,148.0421,377.9115,110.7502,39.4542,-0.2049,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,158.7949,465.9639,100.0599,36.6749,-0.57,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,170.5706,404.6286,96.4414,34.7025,-1.2667,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,175.665,393.8302,95.5144,36.5496,-0.6077,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,156.9267,437.16,105.5107,38.9419,-0.0252,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,146.9963,377.4442,112.3053,46.7179,1.1403,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,167.4288,495.861,108.539,38.2652,-0.2755,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,176.233,394.7347,97.295,35.2093,-1.1728,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:30:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,184.1035,435.2246,91.5036,32.5322,-1.3517,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:30:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,155.2709,443.2053,106.3836,37.757,-0.2447,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:30:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,145.9326,432.1826,107.1469,43.722,0.5855,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:30:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,140.1754,431.3243,106.0887,42.8152,0.5671,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:30:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,170.4272,435.5568,98.5882,29.9373,-2.1491,C,relation-reasoning-agent-eval-v3.1
2026-08-08T17:40:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,180.7017,417.165,88.0717,28.5294,-2.0929,C,relation-reasoning-agent-eval-v3.1
2026-08-08T17:40:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,175.5084,463.8996,108.8277,38.1415,-0.1735,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:40:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,142.969,457.7194,108.8843,47.6589,1.3145,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:40:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,150.3169,464.2363,108.74,38.7961,-0.1772,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:40:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,184.4529,386.9444,109.3625,29.3829,-2.2518,C,relation-reasoning-agent-eval-v3.1
2026-08-08T17:50:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,173.2893,407.9256,97.2006,30.4014,-1.7463,B,relation-reasoning-agent-eval-v3.1
2026-08-08T17:50:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,176.7597,474.1901,108.4424,40.1051,0.1901,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:50:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,159.9978,476.5292,109.9977,45.4718,0.9095,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:50:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,156.1069,441.2464,108.2567,38.9787,-0.1434,A,relation-reasoning-agent-eval-v3.1
2026-08-08T17:50:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,177.287,346.2908,107.7719,35.1518,-1.1835,B,relation-reasoning-agent-eval-v3.1
2026-08-08T18:00:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,179.604,456.6393,99.7058,27.6138,-2.2625,C,relation-reasoning-agent-eval-v3.1
2026-08-08T18:00:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,168.3447,434.525,102.3174,37.2025,-0.3474,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:00:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,166.406,487.0234,104.4849,44.574,0.7433,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:00:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,145.6724,426.0095,110.3007,36.4401,-0.6135,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:00:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,168.7657,378.2432,99.6816,32.8734,-1.6054,B,relation-reasoning-agent-eval-v3.1
2026-08-08T18:10:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,184.8311,459.858,97.0917,29.3221,-1.9461,B,relation-reasoning-agent-eval-v3.1
2026-08-08T18:10:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,181.8032,426.2922,106.1565,36.5245,-0.4729,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:10:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,169.4152,496.3152,104.1022,41.3059,0.1381,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:10:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,144.2503,450.3631,111.493,34.5722,-0.9594,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:10:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,191.6757,393.5225,94.7316,31.5918,-1.8427,B,relation-reasoning-agent-eval-v3.1
2026-08-08T18:20:00+09:00,CMP-S01-L01-01,S01,S01-L01,1,running,185.4078,404.3544,94.7228,33.6885,-1.1375,B,relation-reasoning-agent-eval-v3.1
2026-08-08T18:20:00+09:00,CMP-S01-L02-01,S01,S01-L02,1,running,184.5742,419.1219,111.3896,37.2899,-0.3312,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:20:00+09:00,CMP-S01-L03-01,S01,S01-L03,1,running,178.4725,521.6336,108.463,36.764,-0.703,A,relation-reasoning-agent-eval-v3.1
2026-08-08T18:20:00+09:00,CMP-S01-L04-01,S01,S01-L04,1,running,157.9779,451.7354,99.8997,34.1467,-1.0382,B,relation-reasoning-agent-eval-v3.1
2026-08-08T18:20:00+09:00,CMP-S01-L05-01,S01,S01-L05,1,running,168.4643,451.6795,95.4256,32.5341,-1.6682,B,relation-reasoning-agent-eval-v3.1
